,EW5,EW6,EW8,EW9,EW10,EW14A,EW15A,EW15B,EW16A,EW16B,EW16C,EW18A,EW18B,HB1,HB2,HB3,HB4,HB5,HB6,HB7,HB8,AI1,GR9F,GR13A,GR16A,GR18A,GR18B,GR22,GR27A,MH1A,MH1E,MH2,MH4A,FP2A,URBAN2011,METRO,ID11,ID13,COPC,INCOMEPC,NPERSONS,ED2,ED4
144,2,4,1,5,3,0,1,1,0,0,0,1,1,0,,1,2,2,4,4,5,0,1,0,0,0,0,0,1,0,1,1,2,0,1,0,2,2,2.0,3.0,7,0,0
145,2,3,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,1,0,0,0,0,1,1,0,1,1,2,1,1,0,2,,2.0,2.0,6,0,0
146,2,4,1,5,3,0,1,1,0,0,0,1,1,0,1,1,2,2,2,4,3,1,1,0,0,0,0,0,1,1,1,1,3,0,1,0,2,2,3.0,2.0,8,0,0
147,2,4,1,4,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,4,3,0,1,0,0,0,0,1,0,1,1,1,2,1,1,0,2,2,2.0,2.0,6,0,0
148,2,4,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,4,3,0,1,0,0,0,0,0,1,0,1,1,2,0,1,0,2,2,3.0,3.0,4,0,0
149,4,2,1,1,5,0,1,1,0,0,0,1,1,1,,2,3,1,4,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,10,0,0
150,4,3,1,2,2,0,1,1,0,0,0,16,1,0,,1,2,2,2,3,,1,0,0,0,0,0,0,1,2,1,1,3,0,1,0,2,3,2.0,2.0,12,1,1
151,2,4,1,3,4,0,1,1,0,0,0,2,1,,0,3,3,2,2,4,,0,,0,0,0,0,0,1,0,1,1,2,1,1,0,2,3,3.0,2.0,5,1,1
152,2,4,1,3,1,0,1,1,0,0,0,1,1,1,,1,2,2,3,3,3,1,1,0,0,0,0,1,1,0,0,1,2,1,1,0,2,2,3.0,3.0,5,0,1
153,4,3,1,2,3,0,1,1,0,0,0,2,1,,,3,2,3,2,4,,0,0,0,0,0,0,0,0,3,1,1,3,1,1,0,2,2,2.0,2.0,5,0,0
154,2,5,1,6,3,0,1,1,0,0,0,1,1,1,,1,2,3,2,3,,0,0,0,0,0,0,0,1,2,1,1,3,1,1,0,2,2,3.0,2.0,6,0,0
155,4,2,1,0,2,0,1,1,0,0,0,1,1,0,1,2,2,2,4,3,1,1,1,0,0,0,0,0,1,2,1,1,2,0,1,0,2,2,2.0,3.0,6,1,1
156,4,3,1,2,2,0,1,1,0,0,0,1,1,0,,1,1,2,2,3,2,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,8,0,1
157,2,5,1,3,4,0,1,1,0,0,0,1,1,1,,1,2,2,2,2,5,1,0,0,0,0,0,1,1,2,1,1,3,1,1,0,2,2,3.0,3.0,5,0,1
158,2,2,1,0,2,0,1,1,0,1,0,1,3,0,,1,2,2,2,3,,0,1,0,0,0,0,0,1,2,1,1,2,,1,0,2,2,3.0,3.0,5,0,1
159,6,5,1,3,4,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,0,1,1,2,1,2,3,,1,0,2,2,3.0,3.0,5,0,0
160,10,3,1,3,1,0,1,1,0,0,0,16,1,1,,1,2,2,2,4,3,1,0,0,0,0,0,0,1,0,1,1,2,,1,0,2,2,2.0,2.0,8,1,1
161,2,3,1,2,2,0,1,1,0,0,0,1,1,1,,1,2,2,2,3,,0,0,0,0,0,0,1,1,0,1,1,3,1,1,0,2,2,3.0,3.0,7,1,1
162,2,4,1,4,3,0,1,1,0,0,0,3,1,0,0,1,2,2,2,3,4,0,1,0,1,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,3.0,6,0,0
163,10,3,1,1,3,0,1,1,0,1,0,16,16,0,0,1,2,2,2,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,1,0,2,,3.0,3.0,8,1,1
164,2,3,1,3,3,0,1,1,0,0,0,1,1,,1,1,2,2,,3,,0,1,0,1,0,0,1,1,1,1,1,3,1,1,0,2,2,2.0,2.0,5,0,1
165,4,2,1,2,2,0,1,1,0,0,1,1,1,0,,1,2,2,2,3,4,0,0,0,0,0,0,1,1,0,1,1,2,1,1,0,2,2,2.0,2.0,9,1,1
166,2,2,3,2,4,1,1,2,1,1,0,16,16,1,,1,2,2,2,3,3,1,0,0,0,0,0,0,1,2,1,1,3,0,1,0,2,2,3.0,3.0,4,1,1
167,2,3,1,3,2,0,1,1,0,0,0,1,1,1,0,1,2,2,2,3,3,1,1,1,1,0,0,1,0,1,1,1,2,1,1,0,2,2,2.0,2.0,5,1,1
168,2,3,1,3,3,0,1,1,0,0,1,1,1,1,,1,2,2,2,3,3,1,1,0,0,0,0,1,1,1,1,1,2,1,1,0,2,2,3.0,2.0,5,0,0
169,4,3,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,3,2,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,10,0,0
170,2,4,16,3,2,1,16,16,1,1,1,1,16,0,0,1,2,2,2,3,3,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,2,2,3.0,3.0,5,1,1
171,2,4,1,3,1,0,1,1,0,1,0,3,1,1,,1,2,2,4,4,4,1,0,0,0,0,0,1,1,2,0,1,3,1,1,0,2,2,2.0,2.0,7,1,1
172,2,4,1,2,3,0,1,1,0,0,0,3,1,0,,1,2,2,2,3,,1,1,0,0,0,0,0,1,0,1,1,3,1,1,0,2,3,3.0,2.0,3,0,0
173,7,4,1,1,4,0,1,1,0,0,0,1,1,0,,1,2,,4,3,,0,0,0,0,0,0,0,0,2,1,2,2,,1,0,2,2,2.0,2.0,6,0,0
174,2,3,2,1,4,0,1,1,0,0,0,3,1,0,,3,2,2,4,3,,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,2.0,2.0,7,1,1
175,2,3,1,1,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,3,1,1
176,4,4,1,1,2,0,1,1,0,0,0,1,1,0,,3,2,2,4,3,3,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,2.0,2.0,9,0,0
177,4,2,2,1,2,0,1,1,0,1,0,16,1,0,,1,2,2,4,3,3,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,9,1,1
178,2,5,1,2,4,0,1,1,0,0,0,1,1,0,,2,2,2,4,4,,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,3.0,5,0,0
179,3,2,2,1,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,3.0,5,1,1
180,2,5,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,3,2,3,,1,0,1,1,0,0,0,1,0,1,1,2,1,1,0,2,2,2.0,1.0,6,0,0
181,2,4,1,3,2,0,1,1,0,1,0,2,16,0,1,1,2,2,4,3,3,1,0,1,1,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,2.0,5,1,1
182,2,5,1,5,5,0,1,1,0,0,0,1,1,,,1,2,3,2,3,,0,0,0,1,0,0,0,1,1,1,1,2,1,1,0,2,2,3.0,3.0,5,0,0
183,2,4,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,1,3,3,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,2,2,3.0,1.0,5,1,1
184,2,4,1,3,3,0,1,1,0,0,0,16,16,1,,1,2,2,2,3,1,0,1,0,0,0,0,0,1,2,2,1,2,1,1,0,2,2,3.0,1.0,5,1,1
185,4,3,1,3,2,0,1,1,0,0,0,2,2,1,,1,2,2,2,3,,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,2,2,3.0,2.0,6,0,1
186,2,4,1,3,3,0,1,1,0,0,0,1,1,1,,1,2,3,2,3,,0,1,0,0,0,0,0,1,0,1,1,3,1,1,0,2,2,3.0,2.0,11,0,0
187,10,3,1,4,2,0,1,1,0,0,0,2,2,1,,1,2,3,2,3,,0,1,0,1,0,0,0,1,1,1,1,3,1,1,0,2,2,3.0,2.0,11,0,0
188,2,5,1,4,3,0,1,1,0,0,0,1,1,0,0,3,2,2,3,3,,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,2,2,2.0,2.0,6,0,0
189,2,4,1,2,4,0,1,1,0,0,0,2,1,0,,1,1,2,2,3,1,0,1,0,0,0,0,0,1,2,2,1,2,1,1,0,2,2,3.0,3.0,4,0,0
190,2,5,1,2,2,0,1,1,0,0,0,16,16,1,0,1,2,2,2,3,,1,1,0,0,0,0,0,1,0,1,1,2,0,1,0,2,2,3.0,3.0,4,1,1
191,1,4,1,4,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,1,1,1,0,0,0,0,0,0,1,2,2,2,,1,0,2,2,2.0,2.0,5,0,1
192,2,4,1,2,4,0,1,1,0,1,0,3,1,0,,2,2,2,2,3,4,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,2.0,4,0,0
193,2,3,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,4,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,2.0,4,1,1
194,2,3,1,2,3,0,1,1,0,0,0,1,3,1,,1,2,3,2,3,,1,1,1,1,0,0,0,1,1,1,1,2,1,1,0,2,2,2.0,2.0,9,1,1
195,10,3,1,2,4,0,1,1,0,0,0,1,16,0,0,1,2,2,2,3,1,1,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,2.0,2.0,9,1,1
196,4,3,1,5,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,0,1,0,0,0,0,0,0,1,1,1,3,1,1,0,2,4,2.0,2.0,9,1,1
197,4,3,1,2,2,0,1,1,0,0,0,1,1,0,,1,3,,4,4,3,1,0,0,0,0,0,0,1,2,1,1,3,1,1,0,2,2,2.0,2.0,11,0,0
198,4,3,1,3,2,0,1,1,0,0,0,1,1,0,0,2,2,3,4,3,3,1,0,0,0,0,0,0,1,1,1,1,3,1,1,0,2,2,2.0,3.0,12,1,1
199,2,3,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,3,,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,2,3,2.0,2.0,5,0,0
200,2,4,1,4,3,1,1,1,1,1,0,2,1,1,,1,2,3,2,3,,0,0,0,0,0,0,0,1,1,1,1,2,1,1,0,2,,3.0,2.0,6,0,0
201,10,4,1,1,2,0,1,1,0,0,0,1,1,0,,2,2,2,4,3,3,1,0,0,0,0,0,1,1,1,1,1,2,1,1,0,2,,2.0,3.0,12,0,0
202,4,2,1,0,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,0,1,0,0,0,0,1,0,2,1,1,3,,1,0,2,2,3.0,2.0,3,1,1
203,2,2,1,3,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,0,1,0,0,0,0,1,1,1,1,1,3,1,1,0,2,2,2.0,2.0,5,0,0
204,2,3,1,4,3,0,1,1,0,0,0,1,1,0,,,2,2,2,3,,0,1,0,0,0,0,0,1,0,1,1,3,1,1,0,2,2,2.0,2.0,6,0,0
205,2,3,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,3,3,0,0,0,0,0,0,0,0,0,0,1,3,,1,0,2,,2.0,2.0,5,0,0
206,2,3,1,2,2,0,1,1,0,0,0,16,1,0,,1,2,3,4,3,,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,3.0,4,1,1
207,2,4,1,5,3,0,1,1,0,0,0,1,1,1,,1,2,,4,4,,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,2,,2.0,2.0,8,0,0
208,4,2,1,1,2,0,1,1,0,1,0,1,1,0,,1,2,2,2,3,,1,1,0,1,0,0,1,1,2,1,1,2,1,1,0,2,,2.0,2.0,8,1,1
209,2,4,2,4,2,0,1,1,0,1,0,16,2,0,,2,2,2,4,3,3,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,2,3.0,3.0,6,1,1
210,2,3,1,3,2,0,1,1,0,0,0,16,1,0,,1,2,2,4,2,,1,0,1,1,0,0,1,1,2,1,1,2,1,1,0,2,,3.0,3.0,5,1,1
211,1,4,1,3,3,0,1,1,0,0,0,1,1,0,,1,2,2,4,3,1,0,0,0,0,0,0,0,0,2,1,2,2,,1,0,2,2,2.0,1.0,4,1,1
212,2,3,1,2,4,0,1,1,0,0,0,1,1,0,,3,2,2,4,4,,0,1,0,0,0,0,0,0,2,1,1,3,1,1,0,2,2,3.0,2.0,4,0,0
213,2,3,1,2,3,0,1,1,0,0,0,1,1,1,0,1,2,2,4,3,4,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,2,2,3.0,2.0,4,0,0
214,2,5,1,5,4,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,3,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,2,,2.0,2.0,9,0,0
215,4,3,1,2,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,3,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,,2.0,2.0,9,1,1
216,4,3,2,2,3,0,1,1,0,0,0,1,3,0,1,3,2,3,4,4,,1,1,0,1,0,0,1,1,2,1,1,2,1,1,0,2,3,3.0,3.0,6,1,1
217,2,3,3,2,3,1,1,3,1,1,0,3,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,3,3.0,3.0,4,1,1
218,2,3,1,2,3,0,1,1,0,0,0,3,1,0,,1,2,2,4,3,,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,3,3.0,1.0,4,1,1
219,2,5,1,5,3,0,1,1,0,1,0,1,1,0,0,1,2,3,2,3,,0,1,0,0,0,0,0,1,1,1,1,3,1,1,0,2,,2.0,3.0,5,1,1
220,2,4,1,2,4,0,1,2,1,0,0,3,1,1,0,1,2,4,2,3,3,1,1,0,0,0,0,0,1,0,1,1,2,1,1,0,2,2,3.0,2.0,4,1,1
221,2,4,1,5,2,0,1,1,0,1,0,3,2,0,0,3,2,2,2,3,5,0,1,1,1,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,3.0,4,0,0
222,4,3,16,1,1,0,1,1,0,0,0,2,1,0,0,1,2,2,3,3,4,1,1,1,1,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,3.0,5,1,1
223,4,3,1,1,2,0,1,1,0,0,0,2,1,0,,1,2,3,2,3,,0,1,0,0,0,0,1,1,2,1,1,3,1,1,0,2,2,2.0,2.0,6,1,1
224,2,4,1,2,2,0,1,1,0,0,0,2,1,0,0,1,2,3,1,3,,0,1,1,1,0,0,1,1,2,1,1,3,1,1,0,2,2,3.0,3.0,3,0,0
225,4,2,3,0,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,,1,1,0,0,0,0,1,1,2,1,1,3,0,1,0,2,2,3.0,2.0,4,1,1
226,10,2,1,0,1,0,1,1,0,0,0,1,1,0,0,2,2,2,3,3,,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,7,1,1
227,2,3,1,2,2,0,1,16,0,1,0,1,2,1,,3,2,3,4,4,,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,3.0,6,1,1
228,10,2,1,0,2,0,1,16,0,1,0,1,2,1,,3,2,3,4,4,,0,1,0,0,0,0,0,1,2,1,1,2,,1,0,2,2,3.0,3.0,6,1,1
229,2,3,3,1,1,1,16,16,1,1,0,3,16,0,,1,2,2,4,3,4,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,3.0,4,1,1
230,2,4,1,3,4,0,1,1,0,0,0,1,1,0,0,1,2,2,4,4,,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,2,2.0,2.0,5,0,0
231,2,5,1,3,3,0,1,2,0,1,0,1,1,0,0,1,2,1,1,3,,0,0,0,0,0,0,0,1,1,1,1,3,0,1,0,2,2,2.0,3.0,7,0,0
232,2,4,1,4,4,0,1,2,0,1,0,3,1,0,0,1,2,1,1,3,,0,1,0,0,0,0,0,1,1,1,1,3,0,1,0,2,2,3.0,3.0,4,1,1
233,4,4,1,4,2,0,1,1,0,0,0,1,1,0,,1,2,2,1,3,,1,0,0,0,0,0,1,1,1,1,1,2,1,1,0,2,2,2.0,2.0,11,1,1
234,4,3,2,2,2,0,1,1,0,0,0,2,2,0,,1,2,2,4,3,,1,1,0,0,0,0,1,1,3,1,1,2,,1,0,2,2,2.0,2.0,11,1,1
235,2,3,1,2,4,0,1,1,0,0,0,1,1,0,,1,2,2,4,4,1,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,,3.0,3.0,4,0,0
236,4,3,2,2,2,0,1,1,0,1,0,3,2,1,,1,2,2,2,3,,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,2,5,3.0,2.0,6,1,1
237,2,5,1,1,4,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,2,5,3.0,3.0,3,0,0
238,2,4,1,2,2,0,1,1,0,1,0,1,1,0,,1,2,3,2,3,,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,2,2,3.0,3.0,6,1,1
239,3,3,3,2,2,0,1,1,0,0,,3,3,0,0,1,2,2,2,3,1,1,,,,,,,,2,1,4,2,,1,0,2,,2.0,3.0,8,1,1
240,2,4,1,2,2,1,1,1,1,1,0,1,1,0,0,1,2,2,2,3,1,1,1,1,1,0,0,1,1,2,1,1,2,0,1,0,2,,3.0,3.0,4,1,1
241,2,3,3,2,2,0,1,3,1,1,0,3,16,0,,1,2,2,4,4,1,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,,3.0,3.0,4,1,1
242,4,4,1,3,2,0,1,1,0,0,1,3,2,0,,1,2,2,4,3,,1,1,0,0,0,0,,1,2,2,2,2,,1,0,2,2,3.0,2.0,7,1,1
243,4,3,1,1,2,0,1,1,0,0,0,1,1,0,,2,2,2,4,3,3,0,0,1,1,0,0,1,1,2,1,1,2,1,1,0,2,2,3.0,2.0,9,0,0
244,2,5,3,2,2,0,1,3,0,1,0,1,16,1,0,1,2,2,2,3,,1,1,1,1,0,0,1,1,1,1,1,3,1,1,0,1,1,3.0,3.0,3,1,1
245,2,4,2,2,2,0,1,1,0,0,0,3,1,0,1,2,2,2,2,3,,0,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,2,3.0,3.0,4,1,1
246,2,4,1,4,2,0,1,1,0,0,0,3,2,0,,1,2,3,1,3,,0,0,0,1,0,0,0,1,1,1,1,2,0,1,0,2,2,3.0,3.0,6,1,1
247,4,2,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,3.0,9,0,0
248,2,4,1,4,2,0,1,1,0,0,0,1,1,1,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,2.0,3.0,6,0,0
249,2,2,1,0,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,1,,1,1,0,0,0,0,0,1,1,1,1,3,1,0,0,2,3,2.0,2.0,5,0,0
250,2,4,1,6,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,5,0,1,0,0,0,0,0,0,2,1,1,3,0,0,0,2,3,2.0,1.0,7,0,0
251,10,4,1,6,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,2,3,1.0,2.0,8,0,0
252,2,4,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,2.0,1.0,5,0,0
253,2,4,1,7,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,2.0,9,0,0
254,4,3,1,3,3,0,1,1,0,0,0,3,1,0,0,1,2,2,2,4,,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,2.0,2.0,9,0,0
255,2,2,1,2,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,2.0,1.0,7,0,0
256,2,5,1,3,5,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,2,3,2.0,2.0,6,0,0
257,2,4,1,4,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,1,1,0,0,,1,2,1,1,3,0,0,0,2,3,1.0,2.0,6,0,0
258,2,2,1,3,3,0,1,1,0,1,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,1.0,6,0,0
259,4,3,1,2,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,4,1,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,2,2.0,2.0,9,1,1
260,2,4,1,4,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,2.0,2.0,5,0,0
261,2,5,1,4,2,0,1,1,0,0,0,1,1,0,,3,2,2,4,3,,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,2.0,9,0,0
262,2,4,1,6,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,1.0,2.0,8,0,0
263,2,5,1,6,3,0,1,1,0,0,0,1,1,0,,3,2,2,2,4,,1,1,0,0,0,0,1,1,1,1,1,3,0,0,0,2,3,3.0,2.0,8,0,0
264,2,5,1,5,2,0,1,1,0,0,0,1,1,0,,3,2,2,2,4,,1,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,2.0,3.0,9,0,0
265,2,4,1,6,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,0,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,3.0,1.0,8,0,0
266,2,3,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,2,4,4,5,1,1,0,0,0,0,,1,1,2,1,3,0,0,0,2,3,2.0,2.0,7,0,0
267,2,4,1,4,2,1,1,3,1,1,1,1,16,0,0,1,2,2,2,3,4,1,1,0,0,0,0,0,1,2,1,1,3,0,0,0,2,3,2.0,2.0,6,1,1
268,2,4,2,5,2,0,1,1,0,0,0,16,1,0,0,1,2,2,2,4,4,1,1,0,0,0,0,1,1,1,1,1,3,0,0,0,2,2,2.0,3.0,9,1,1
269,2,4,1,4,4,0,1,1,0,0,0,1,2,0,0,1,2,2,2,4,,0,1,0,0,0,0,0,1,2,1,1,2,0,0,0,2,3,2.0,2.0,7,0,0
270,4,3,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,2,2,4,,1,1,0,0,0,0,0,1,3,1,1,3,0,0,0,2,3,2.0,3.0,11,0,0
271,2,4,1,3,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,1,2,1,1,3,0,0,0,2,3,2.0,3.0,5,1,0
272,2,5,1,6,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,1,1,0,0,0,0,0,1,3,1,1,2,0,0,0,2,3,2.0,3.0,9,0,0
273,2,3,1,2,3,0,1,1,0,0,0,16,1,0,,1,2,2,2,4,,1,1,0,0,0,0,0,1,2,2,1,3,0,0,0,2,2,1.0,2.0,7,0,0
274,2,3,1,2,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,2,2.0,2.0,6,0,0
275,2,4,1,4,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,2.0,6,0,0
276,2,4,1,6,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,2,2.0,3.0,8,0,0
277,2,4,1,3,4,0,1,1,0,0,0,3,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,2,1,1,2,0,0,0,2,3,3.0,3.0,5,0,0
278,1,5,1,3,3,0,1,1,0,0,0,1,1,0,0,1,3,1,4,1,,0,1,0,0,0,0,,0,0,1,2,3,,0,0,2,2,3.0,3.0,4,1,0
279,2,3,1,3,2,0,1,1,0,0,0,1,2,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,2,1,1,3,0,0,0,2,3,3.0,3.0,6,1,1
280,2,4,1,3,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,1,2,1,1,3,0,0,0,2,2,2.0,3.0,6,0,0
281,2,4,1,3,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,3.0,3.0,6,0,0
282,2,4,1,4,4,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,2,3,2.0,3.0,8,0,0
283,2,5,1,5,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,1,1,1,1,3,0,0,0,2,3,3.0,3.0,10,0,0
284,3,2,1,3,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,0,0,0,0,0,0,0,2,1,1,2,0,0,0,2,3,2.0,3.0,7,0,1
285,2,3,1,3,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,3.0,2.0,5,1,1
286,4,2,1,0,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,2,1,1,3,,0,0,2,3,3.0,3.0,3,1,1
287,4,3,1,3,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,2,3,2.0,3.0,12,0,0
288,2,5,1,3,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,1,1,1,3,,0,0,2,3,3.0,2.0,6,0,0
289,2,5,1,5,3,0,1,1,0,0,0,1,1,0,0,1,2,2,2,4,,1,1,0,0,0,0,0,1,2,1,1,2,0,0,0,2,3,2.0,3.0,9,0,0
290,2,4,1,3,2,0,1,1,0,0,0,1,1,0,,3,1,2,4,2,,0,1,0,0,0,0,0,0,2,1,1,3,0,0,0,2,2,2.0,3.0,6,0,0
291,4,3,1,2,3,0,1,1,0,0,0,1,1,0,,1,2,2,2,4,,1,0,0,0,0,0,0,1,2,1,1,3,1,0,0,2,2,2.0,2.0,11,0,0
292,2,5,1,5,3,0,1,1,0,0,0,2,1,0,,1,2,,2,2,,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,2,2.0,3.0,10,0,0
293,2,3,1,3,3,0,1,1,0,0,0,1,1,1,,1,2,2,4,4,,1,1,0,0,0,0,0,0,2,1,1,3,0,0,0,2,2,3.0,3.0,5,0,0
294,2,3,1,4,3,0,1,1,0,0,0,1,1,0,0,2,2,2,4,3,,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,2,2.0,2.0,6,0,0
295,2,3,1,3,4,0,1,1,0,0,0,1,1,0,0,3,2,3,2,4,,0,1,0,0,0,0,0,1,1,1,1,3,1,0,0,2,2,3.0,1.0,6,0,0
